gene_family,total_genomes,diazotroph_count,diazotroph_pct,is_pure
GF_02228,56,11,0.19642857142857142,False
GF_02229,71,10,0.14084507042253522,False
GF_02230,83,57,0.6867469879518072,False
GF_02231,121,0,0.0,True
GF_02232,153,0,0.0,True
GF_02233,94,0,0.0,True
GF_02234,107,0,0.0,True
GF_02235,125,0,0.0,True
GF_02236,54,0,0.0,True
GF_02237,60,0,0.0,True
GF_02238,91,0,0.0,True
GF_02239,120,7,0.058333333333333334,True
GF_02240,75,0,0.0,True
GF_02241,239,13,0.05439330543933055,True
GF_02242,97,0,0.0,True
GF_02243,90,0,0.0,True
GF_02244,153,0,0.0,True
GF_02245,90,0,0.0,True
GF_02246,69,0,0.0,True
GF_02247,97,0,0.0,True
GF_02248,92,0,0.0,True
GF_02249,84,5,0.05952380952380952,True
GF_02250,47,0,0.0,True
GF_02251,124,0,0.0,True
GF_02252,153,0,0.0,True
GF_02253,71,0,0.0,True
GF_02254,100,0,0.0,True
GF_02255,149,0,0.0,True
GF_02256,123,0,0.0,True
GF_02257,153,0,0.0,True
GF_02258,83,0,0.0,True
GF_02259,55,0,0.0,True
GF_02260,71,21,0.29577464788732394,False
GF_02261,63,55,0.873015873015873,False
GF_02262,347,96,0.276657060518732,False
GF_02263,185,96,0.518918918918919,False
GF_02264,247,100,0.4048582995951417,False
GF_02265,57,5,0.08771929824561403,True
GF_02266,183,97,0.5300546448087432,False
GF_02267,151,0,0.0,True
GF_02268,81,0,0.0,True
GF_02269,100,0,0.0,True
GF_02270,76,0,0.0,True
GF_02271,75,0,0.0,True
GF_02272,122,0,0.0,True
GF_02273,153,0,0.0,True
GF_02274,97,0,0.0,True
GF_02275,68,0,0.0,True
GF_02276,72,0,0.0,True
GF_02277,58,0,0.0,True
GF_02278,72,0,0.0,True
GF_02279,98,0,0.0,True
GF_02280,76,0,0.0,True
GF_02281,59,0,0.0,True
GF_02282,152,0,0.0,True
GF_02283,108,0,0.0,True
GF_02284,170,1,0.0058823529411764705,True
GF_02285,51,0,0.0,True
